Herb ID,Chinese Character,English Name,Latin Name,Chinese Pin Yin,Therapeutic Function in Chinese,Therapeutic Function in English,Herb Function,Related Compound ID,Related Compound Name
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C1178,Beta-Sitosterol
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0393,Scopolin
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0102,Geraniol
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C1245,Citral
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C1203,Caffeic Acid
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C1231,Chlorogenic Acid
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0352,Quercetin
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0455,Trans-Phytol
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0189,Linoleic Acid
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0156,Isoquercetin
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0377,Rutin
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0190,Linolenic Acid
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0053,Esculetin
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0157,Isorhamnetin
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0065,Eupafolin
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0479,Vanillin
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0524,Propionic Acid
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0504,Limonene
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0510,Phenylethyl Alcohol
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0523,Terpineol
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0547,Caryophyllene
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0771,"4,7,7-Trimethylbicyclo[2.2.1]Heptan-3-One"
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0548,Alpha-Humulone
H0745,茵陈蒿,Capillary wormwood,Artemisia capillaris,Yin Chen Hao,利水渗湿,For promoting diuresis and penetrating dampness,"Clear heat and transform dampness, relieve jaundice",C0528,Alpha-Terpineol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0416,Stearic Acid
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0391,Scoparone
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0923,Artepillin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0064,Eugenol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0133,Hyperoside
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0219,Methyleugenol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0366,Retinol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0392,Scopoletin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C1162,Benzaldehyde
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C1259,Coumarin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0143,Indole
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0285,Palmitic Acid
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0063,Eucalyptol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0188,Linalool
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0447,Thymol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0228,M-Xylene
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C1247,Citronellol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C1218,Carvacrol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0087,(4-Prop-1-En-2-Ylcyclohexen-1-Yl)Methanol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0231,Myristic Acid
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C1209,Camphor
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C1178,Beta-Sitosterol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0393,Scopolin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0102,Geraniol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C1245,Citral
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C1203,Caffeic Acid
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C1231,Chlorogenic Acid
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0352,Quercetin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0455,Trans-Phytol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0189,Linoleic Acid
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0156,Isoquercetin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0377,Rutin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0190,Linolenic Acid
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0053,Esculetin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0157,Isorhamnetin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0065,Eupafolin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0479,Vanillin
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0524,Propionic Acid
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0504,Limonene
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0510,Phenylethyl Alcohol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0523,Terpineol
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0547,Caryophyllene
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0771,"4,7,7-Trimethylbicyclo[2.2.1]Heptan-3-One"
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0548,Alpha-Humulone
H0746,茵陈蒿干浸膏,Capillary wormwood,Artemisia capillaris,Yin Chen Hao Gan Jin Gao,NA,NA,NA,C0528,Alpha-Terpineol
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0479,Vanillin
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C1243,Cinnamic Acid
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0065,Eupafolin
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C1162,Benzaldehyde
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0291,Paraben
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C1166,Benzoic Acid
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0362,Resorcinol
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0761,3-Hydroxybenzoic Acid
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0478,Vanillic Acid
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0476,Ursolic Acid
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0207,Maslinic Acid
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C1258,Coumaric Acid
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C1253,Corosolic Acid
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0419,Styrene
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C1242,Cinnamaldehyde
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0063,Eucalyptol
H0747,安息香,Sumatra snowbel,Styrax benzoin,An Xi Xiang,开窍,Mind opening,"Restore consciousness, activate the flow of qi and blood, relieve pain",C0262,Oleanolic_Acid
H0748,陈小麦粉,Wheat,Triticum aestivum,Chen Xiao Mai Fen,NA,NA,NA,C0245,Niacin
H0748,陈小麦粉,Wheat,Triticum aestivum,Chen Xiao Mai Fen,NA,NA,NA,C0320,Polygodial
H0748,陈小麦粉,Wheat,Triticum aestivum,Chen Xiao Mai Fen,NA,NA,NA,C0354,Quercitrin
H0748,陈小麦粉,Wheat,Triticum aestivum,Chen Xiao Mai Fen,NA,NA,NA,C0871,Allantoin
H0748,陈小麦粉,Wheat,Triticum aestivum,Chen Xiao Mai Fen,NA,NA,NA,C0510,Phenylethyl Alcohol
H0749,阴行草,Chinese siphonostegia,Siphonostegia chinensis,Yin Xing Cao,活血化淤,Blood activation and stasis removal,"Invigorate blood and open the channels, stop pain",C0064,Eugenol
H0749,阴行草,Chinese siphonostegia,Siphonostegia chinensis,Yin Xing Cao,活血化淤,Blood activation and stasis removal,"Invigorate blood and open the channels, stop pain",C0063,Eucalyptol
H0749,阴行草,Chinese siphonostegia,Siphonostegia chinensis,Yin Xing Cao,活血化淤,Blood activation and stasis removal,"Invigorate blood and open the channels, stop pain",C0881,Aloe-Emodin
H0749,阴行草,Chinese siphonostegia,Siphonostegia chinensis,Yin Xing Cao,活血化淤,Blood activation and stasis removal,"Invigorate blood and open the channels, stop pain",C0306,Physcion
H0749,阴行草,Chinese siphonostegia,Siphonostegia chinensis,Yin Xing Cao,活血化淤,Blood activation and stasis removal,"Invigorate blood and open the channels, stop pain",C1162,Benzaldehyde
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0266,Orcinol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0927,Ascorbate
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0285,Palmitic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0354,Quercitrin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0352,Quercetin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0897,Anacardic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0478,Vanillic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0457,Tricin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C1239,Chrysoeriol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0073,Ferulic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0259,Octanol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0240,Naphthalene
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0014,Dibutyl Phthalate
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0263,Oleic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0333,Protocatechuic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0026,Diosmetin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0164,Kaempferol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0046,Epigallocatechin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0291,Paraben
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0298,Phenanthrene
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C1258,Coumaric Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0455,Trans-Phytol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0258,Octanoic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C1203,Caffeic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0905,Anethole
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0079,Fluoranthene
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0914,Apigenin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0064,Eugenol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0072,Farnesol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0229,Myricetin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0343,Pyrene
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0231,Myristic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0399,Sesamin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0447,Thymol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0377,Rutin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0219,Methyleugenol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0095,Gamolenic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0190,Linolenic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0891,Amentoflavone
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0283,Paeonol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C1178,Beta-Sitosterol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C1231,Chlorogenic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0157,Isorhamnetin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C1242,Cinnamaldehyde
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0287,Palmitoleic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0344,Pyridine
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0189,Linoleic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C1209,Camphor
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0199,Luteolin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0300,Phenol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C1200,Butyl Alcohol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0416,Stearic Acid
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0510,Phenylethyl Alcohol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0497,Ginkgetin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C1241,Cianidanol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0091,Gallocatechin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C1187,Bilobetin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0516,Sciadopitisin
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0528,Alpha-Terpineol
H0750,银杏叶,Folium ginkgo,Ginkgo biloba,Yin Xing Ye,NA,NA,NA,C0709,2-Nonenal
H0751,淫羊藿,NA,Epimedium brevicornum,Yin Yang Huo,NA,NA,NA,C0156,Isoquercetin
H0751,淫羊藿,NA,Epimedium brevicornum,Yin Yang Huo,NA,NA,NA,C0416,Stearic Acid
H0751,淫羊藿,NA,Epimedium brevicornum,Yin Yang Huo,NA,NA,NA,C0133,Hyperoside
H0751,淫羊藿,NA,Epimedium brevicornum,Yin Yang Huo,NA,NA,NA,C0467,Tyrosol
H0751,淫羊藿,NA,Epimedium brevicornum,Yin Yang Huo,NA,NA,NA,C0135,Icariin
H0751,淫羊藿,NA,Epimedium brevicornum,Yin Yang Huo,NA,NA,NA,C0145,Inositol
H0752,淫羊藿干膏粉,Epimedium sagittatum,Epimedium brevicornum,Yin Yang Huo Gan Gao Fen,NA,NA,NA,C0156,Isoquercetin
H0752,淫羊藿干膏粉,Epimedium sagittatum,Epimedium brevicornum,Yin Yang Huo Gan Gao Fen,NA,NA,NA,C0416,Stearic Acid
H0752,淫羊藿干膏粉,Epimedium sagittatum,Epimedium brevicornum,Yin Yang Huo Gan Gao Fen,NA,NA,NA,C0133,Hyperoside
H0752,淫羊藿干膏粉,Epimedium sagittatum,Epimedium brevicornum,Yin Yang Huo Gan Gao Fen,NA,NA,NA,C0467,Tyrosol
H0752,淫羊藿干膏粉,Epimedium sagittatum,Epimedium brevicornum,Yin Yang Huo Gan Gao Fen,NA,NA,NA,C0135,Icariin
H0752,淫羊藿干膏粉,Epimedium sagittatum,Epimedium brevicornum,Yin Yang Huo Gan Gao Fen,NA,NA,NA,C0145,Inositol
H0753,淫羊藿浸膏,Epimedium sagittatum,Epimedium brevicornum,Yin Yang Huo Jin Gao,NA,NA,NA,C0156,Isoquercetin
